(1/5) Starting Filesystem Observer
(2/5) Starting Database
(3/5) Starting Workers
(4/5) Starting Simulations
(5/5) Starting Deleter
Solving conduit eqtn.
Solving conduit eqtn.
 Time interval:  [0,600]
 Time interval:  [0,600]
Time = 0, inc = 1/600
Time = 0, inc = 1/600
Time = 416.6945, inc = 417/600, computation time left = 0d 1h 17m 32.0633s
Time = 303.5058, inc = 304/600, computation time left = 0d 2h 52m 3.4169s
Time = 417.6962, inc = 418/600, computation time left = 0d 1h 16m 59.6734s
Time = 418.6978, inc = 419/600, computation time left = 0d 1h 16m 28.2452s
Time = 419.6995, inc = 420/600, computation time left = 0d 1h 15m 57.3181s
Time = 420.7012, inc = 421/600, computation time left = 0d 1h 15m 25.2467s
Time = 421.7028, inc = 422/600, computation time left = 0d 1h 14m 54.2415s
Time = 422.7045, inc = 423/600, computation time left = 0d 1h 14m 23.1493s
Time = 304.5075, inc = 305/600, computation time left = 0d 2h 51m 57.4491s
Time = 423.7062, inc = 424/600, computation time left = 0d 1h 13m 51.6319s
Time = 424.7078, inc = 425/600, computation time left = 0d 1h 13m 21.9015s
Time = 305.5092, inc = 306/600, computation time left = 0d 2h 51m 30.0893s
Time = 425.7095, inc = 426/600, computation time left = 0d 1h 12m 54.97s
Time = 426.7112, inc = 427/600, computation time left = 0d 1h 12m 28.3268s
Time = 306.5109, inc = 307/600, computation time left = 0d 2h 50m 54.8489s
Time = 427.7129, inc = 428/600, computation time left = 0d 1h 12m 0.9065s
Time = 428.7145, inc = 429/600, computation time left = 0d 1h 11m 33.9049s
Time = 307.5125, inc = 308/600, computation time left = 0d 2h 50m 16.5948s
Time = 429.7162, inc = 430/600, computation time left = 0d 1h 11m 7.314s
Time = 308.5142, inc = 309/600, computation time left = 0d 2h 49m 38.4096s
Time = 430.7179, inc = 431/600, computation time left = 0d 1h 10m 44.877s
Time = 309.5159, inc = 310/600, computation time left = 0d 2h 48m 52.7223s
Time = 310.5175, inc = 311/600, computation time left = 0d 2h 48m 9.6638s
Time = 431.7195, inc = 432/600, computation time left = 0d 1h 10m 22.4906s
Time = 311.5192, inc = 312/600, computation time left = 0d 2h 47m 25.9899s
Time = 432.7212, inc = 433/600, computation time left = 0d 1h 10m 1.9441s
Time = 312.5209, inc = 313/600, computation time left = 0d 2h 46m 52.3985s
Time = 433.7229, inc = 434/600, computation time left = 0d 1h 9m 37.0148s
Time = 434.7245, inc = 435/600, computation time left = 0d 1h 9m 12.3293s
Time = 313.5225, inc = 314/600, computation time left = 0d 2h 46m 12.346s
Time = 314.5242, inc = 315/600, computation time left = 0d 2h 45m 31.1631s
Time = 435.7262, inc = 436/600, computation time left = 0d 1h 8m 48.8607s
Time = 315.5259, inc = 316/600, computation time left = 0d 2h 44m 45.3458s
Time = 436.7279, inc = 437/600, computation time left = 0d 1h 8m 27.7627s
Time = 316.5275, inc = 317/600, computation time left = 0d 2h 44m 2.6273s
Time = 437.7295, inc = 438/600, computation time left = 0d 1h 8m 7.3743s
Time = 317.5292, inc = 318/600, computation time left = 0d 2h 43m 23.2732s
Time = 318.5309, inc = 319/600, computation time left = 0d 2h 42m 42.0189s
Time = 438.7312, inc = 439/600, computation time left = 0d 1h 7m 45.6821s
Time = 439.7329, inc = 440/600, computation time left = 0d 1h 7m 18.5182s
Time = 319.5326, inc = 320/600, computation time left = 0d 2h 42m 7.4643s
Time = 440.7346, inc = 441/600, computation time left = 0d 1h 6m 53.676s
Time = 441.7362, inc = 442/600, computation time left = 0d 1h 6m 25.2923s
Time = 320.5342, inc = 321/600, computation time left = 0d 2h 41m 37.6991s
Time = 442.7379, inc = 443/600, computation time left = 0d 1h 5m 59.3214s
Time = 321.5359, inc = 322/600, computation time left = 0d 2h 40m 58.9419s
Time = 443.7396, inc = 444/600, computation time left = 0d 1h 5m 36.2497s
Time = 322.5376, inc = 323/600, computation time left = 0d 2h 40m 14.0844s
Time = 444.7412, inc = 445/600, computation time left = 0d 1h 5m 11.1168s
Time = 323.5392, inc = 324/600, computation time left = 0d 2h 39m 39.1171s
Time = 445.7429, inc = 446/600, computation time left = 0d 1h 4m 46.0212s
Time = 324.5409, inc = 325/600, computation time left = 0d 2h 38m 59.9656s
Time = 446.7446, inc = 447/600, computation time left = 0d 1h 4m 23.3555s
Time = 325.5426, inc = 326/600, computation time left = 0d 2h 38m 15.8633s
Time = 447.7462, inc = 448/600, computation time left = 0d 1h 3m 59.2072s
Time = 326.5442, inc = 327/600, computation time left = 0d 2h 37m 43.7923s
Time = 448.7479, inc = 449/600, computation time left = 0d 1h 3m 34.0509s
Time = 327.5459, inc = 328/600, computation time left = 0d 2h 37m 3.2963s
Time = 449.7496, inc = 450/600, computation time left = 0d 1h 3m 9.033s
Time = 450.7513, inc = 451/600, computation time left = 0d 1h 2m 44.1005s
Time = 328.5476, inc = 329/600, computation time left = 0d 2h 36m 26.1541s
Time = 451.7529, inc = 452/600, computation time left = 0d 1h 2m 17.4591s
Time = 329.5492, inc = 330/600, computation time left = 0d 2h 35m 48.6819s
Time = 452.7546, inc = 453/600, computation time left = 0d 1h 1m 53.4923s
Time = 330.5509, inc = 331/600, computation time left = 0d 2h 35m 6.7164s
Time = 453.7563, inc = 454/600, computation time left = 0d 1h 1m 29.1936s
Time = 331.5526, inc = 332/600, computation time left = 0d 2h 34m 32.1273s
Time = 454.7579, inc = 455/600, computation time left = 0d 1h 1m 4.0751s
Time = 332.5543, inc = 333/600, computation time left = 0d 2h 33m 53.4005s
Time = 455.7596, inc = 456/600, computation time left = 0d 1h 0m 40.4631s
Time = 333.5559, inc = 334/600, computation time left = 0d 2h 33m 10.0592s
Time = 456.7613, inc = 457/600, computation time left = 0d 1h 0m 16.6831s
Time = 334.5576, inc = 335/600, computation time left = 0d 2h 32m 29.5974s
Time = 457.7629, inc = 458/600, computation time left = 0d 0h 59m 51.1457s
Time = 335.5593, inc = 336/600, computation time left = 0d 2h 31m 52.1556s
Time = 336.5609, inc = 337/600, computation time left = 0d 2h 31m 9.7713s
Time = 458.7646, inc = 459/600, computation time left = 0d 0h 59m 30.1741s
Time = 337.5626, inc = 338/600, computation time left = 0d 2h 30m 30.3614s
Time = 459.7663, inc = 460/600, computation time left = 0d 0h 59m 8.0593s
Time = 338.5643, inc = 339/600, computation time left = 0d 2h 29m 56.0265s
Time = 460.7679, inc = 461/600, computation time left = 0d 0h 58m 43.2423s
Time = 339.5659, inc = 340/600, computation time left = 0d 2h 29m 16.5414s
Time = 461.7696, inc = 462/600, computation time left = 0d 0h 58m 19.0093s
Time = 340.5676, inc = 341/600, computation time left = 0d 2h 28m 33.0394s
Time = 462.7713, inc = 463/600, computation time left = 0d 0h 57m 56.6437s
Time = 341.5693, inc = 342/600, computation time left = 0d 2h 28m 0.6559s
Time = 463.773, inc = 464/600, computation time left = 0d 0h 57m 32.0306s
Time = 342.571, inc = 343/600, computation time left = 0d 2h 27m 17.9069s
Time = 464.7746, inc = 465/600, computation time left = 0d 0h 57m 9.8814s
Time = 343.5726, inc = 344/600, computation time left = 0d 2h 26m 34.8563s
Time = 344.5743, inc = 345/600, computation time left = 0d 2h 25m 55.026s
Time = 465.7763, inc = 466/600, computation time left = 0d 0h 56m 48.2332s
Time = 345.576, inc = 346/600, computation time left = 0d 2h 25m 15.7817s
Time = 466.778, inc = 467/600, computation time left = 0d 0h 56m 24.8475s
Time = 346.5776, inc = 347/600, computation time left = 0d 2h 24m 40.616s
Time = 467.7796, inc = 468/600, computation time left = 0d 0h 55m 59.4753s
Time = 468.7813, inc = 469/600, computation time left = 0d 0h 55m 31.6022s
Time = 469.783, inc = 470/600, computation time left = 0d 0h 55m 4.8646s
Time = 347.5793, inc = 348/600, computation time left = 0d 2h 24m 12.8387s
Time = 470.7846, inc = 471/600, computation time left = 0d 0h 54m 35.5554s
Time = 471.7863, inc = 472/600, computation time left = 0d 0h 54m 8.8221s
Time = 348.581, inc = 349/600, computation time left = 0d 2h 23m 44.4071s
Time = 472.788, inc = 473/600, computation time left = 0d 0h 53m 41.9908s
Time = 349.5826, inc = 350/600, computation time left = 0d 2h 23m 5.991s
Time = 473.7896, inc = 474/600, computation time left = 0d 0h 53m 15.3197s
Time = 474.7913, inc = 475/600, computation time left = 0d 0h 52m 47.2268s
Time = 475.793, inc = 476/600, computation time left = 0d 0h 52m 17.7939s
Time = 476.7947, inc = 477/600, computation time left = 0d 0h 51m 49.3089s
Time = 477.7963, inc = 478/600, computation time left = 0d 0h 51m 21.3497s
Time = 350.5843, inc = 351/600, computation time left = 0d 2h 22m 48.3271s
Time = 478.798, inc = 479/600, computation time left = 0d 0h 50m 52.124s
Time = 479.7997, inc = 480/600, computation time left = 0d 0h 50m 25.7182s
Time = 351.586, inc = 352/600, computation time left = 0d 2h 22m 16.341s
Time = 480.8013, inc = 481/600, computation time left = 0d 0h 49m 58.3393s
Time = 481.803, inc = 482/600, computation time left = 0d 0h 49m 30.7011s
Time = 352.5876, inc = 353/600, computation time left = 0d 2h 21m 40.7703s
Time = 482.8047, inc = 483/600, computation time left = 0d 0h 49m 5.6945s
Time = 353.5893, inc = 354/600, computation time left = 0d 2h 21m 2.4956s
Time = 483.8063, inc = 484/600, computation time left = 0d 0h 48m 40.8213s
Time = 484.808, inc = 485/600, computation time left = 0d 0h 48m 14.4055s
Time = 354.591, inc = 355/600, computation time left = 0d 2h 20m 30.5427s
Time = 485.8097, inc = 486/600, computation time left = 0d 0h 47m 48.9735s
Time = 355.5927, inc = 356/600, computation time left = 0d 2h 19m 50.0077s
Time = 486.8114, inc = 487/600, computation time left = 0d 0h 47m 25.4663s
Time = 356.5943, inc = 357/600, computation time left = 0d 2h 19m 9.1602s
Time = 357.596, inc = 358/600, computation time left = 0d 2h 18m 30.1283s
Time = 487.813, inc = 488/600, computation time left = 0d 0h 47m 1.8694s
Time = 488.8147, inc = 489/600, computation time left = 0d 0h 46m 35.4981s
Time = 358.5977, inc = 359/600, computation time left = 0d 2h 17m 55.6271s
Time = 359.5993, inc = 360/600, computation time left = 0d 2h 17m 13.6539s
Time = 489.8164, inc = 490/600, computation time left = 0d 0h 46m 12.9819s
Time = 490.818, inc = 491/600, computation time left = 0d 0h 45m 46.6686s
Time = 360.601, inc = 361/600, computation time left = 0d 2h 16m 39.2005s
Time = 491.8197, inc = 492/600, computation time left = 0d 0h 45m 21.7651s
Time = 361.6027, inc = 362/600, computation time left = 0d 2h 16m 6.0622s
Time = 492.8214, inc = 493/600, computation time left = 0d 0h 44m 56.795s
Time = 362.6043, inc = 363/600, computation time left = 0d 2h 15m 24.3599s
Time = 493.823, inc = 494/600, computation time left = 0d 0h 44m 32.4476s
Time = 363.606, inc = 364/600, computation time left = 0d 2h 14m 46.109s
Time = 494.8247, inc = 495/600, computation time left = 0d 0h 44m 8.0888s
Time = 364.6077, inc = 365/600, computation time left = 0d 2h 14m 11.9513s
Time = 495.8264, inc = 496/600, computation time left = 0d 0h 43m 43.0593s
Time = 496.828, inc = 497/600, computation time left = 0d 0h 43m 18.1158s
Time = 365.6093, inc = 366/600, computation time left = 0d 2h 13m 35.2256s
Time = 497.8297, inc = 498/600, computation time left = 0d 0h 42m 53.0099s
Time = 366.611, inc = 367/600, computation time left = 0d 2h 12m 58.5372s
Time = 498.8314, inc = 499/600, computation time left = 0d 0h 42m 28.8795s
Time = 367.6127, inc = 368/600, computation time left = 0d 2h 12m 19.5169s
Time = 368.6144, inc = 369/600, computation time left = 0d 2h 11m 41.4503s
Time = 499.8331, inc = 500/600, computation time left = 0d 0h 42m 4.8864s
Time = 369.616, inc = 370/600, computation time left = 0d 2h 11m 0.2185s
Time = 500.8347, inc = 501/600, computation time left = 0d 0h 41m 43.0111s
Time = 370.6177, inc = 371/600, computation time left = 0d 2h 10m 19.2642s
Time = 501.8364, inc = 502/600, computation time left = 0d 0h 41m 18.1861s
Time = 502.8381, inc = 503/600, computation time left = 0d 0h 40m 51.6299s
Time = 371.6194, inc = 372/600, computation time left = 0d 2h 9m 53.8347s
Time = 503.8397, inc = 504/600, computation time left = 0d 0h 40m 26.2078s
Time = 372.621, inc = 373/600, computation time left = 0d 2h 9m 12.9418s
Time = 504.8414, inc = 505/600, computation time left = 0d 0h 40m 0.9608s
Time = 373.6227, inc = 374/600, computation time left = 0d 2h 8m 38.4227s
Time = 505.8431, inc = 506/600, computation time left = 0d 0h 39m 37.2383s
Time = 374.6244, inc = 375/600, computation time left = 0d 2h 7m 58.4046s
Time = 375.626, inc = 376/600, computation time left = 0d 2h 7m 20.6675s
Time = 506.8447, inc = 507/600, computation time left = 0d 0h 39m 13.0778s
Time = 507.8464, inc = 508/600, computation time left = 0d 0h 38m 48.0354s
Time = 376.6277, inc = 377/600, computation time left = 0d 2h 6m 46.1877s
Time = 508.8481, inc = 509/600, computation time left = 0d 0h 38m 22.0199s
Time = 377.6294, inc = 378/600, computation time left = 0d 2h 6m 10.7092s
Time = 509.8497, inc = 510/600, computation time left = 0d 0h 37m 56.7803s
Time = 378.6311, inc = 379/600, computation time left = 0d 2h 5m 33.3254s
Time = 510.8514, inc = 511/600, computation time left = 0d 0h 37m 33.2581s
Time = 379.6327, inc = 380/600, computation time left = 0d 2h 4m 52.9374s
Time = 380.6344, inc = 381/600, computation time left = 0d 2h 4m 14.7754s
Time = 511.8531, inc = 512/600, computation time left = 0d 0h 37m 9.5006s
Time = 512.8548, inc = 513/600, computation time left = 0d 0h 36m 43.2732s
Time = 381.6361, inc = 382/600, computation time left = 0d 2h 3m 40.8869s
Time = 513.8564, inc = 514/600, computation time left = 0d 0h 36m 18.1219s
Time = 382.6377, inc = 383/600, computation time left = 0d 2h 3m 4.6828s
Time = 514.8581, inc = 515/600, computation time left = 0d 0h 35m 54.9466s
Time = 383.6394, inc = 384/600, computation time left = 0d 2h 2m 24.5429s
Time = 515.8598, inc = 516/600, computation time left = 0d 0h 35m 28.7498s
Time = 384.6411, inc = 385/600, computation time left = 0d 2h 1m 49.9155s
Time = 516.8614, inc = 517/600, computation time left = 0d 0h 35m 3.7012s
Time = 385.6427, inc = 386/600, computation time left = 0d 2h 1m 16.7282s
Time = 517.8631, inc = 518/600, computation time left = 0d 0h 34m 38.7271s
Time = 386.6444, inc = 387/600, computation time left = 0d 2h 0m 38.6341s
Time = 518.8648, inc = 519/600, computation time left = 0d 0h 34m 14.2243s
Time = 387.6461, inc = 388/600, computation time left = 0d 2h 0m 1.4318s
Time = 519.8664, inc = 520/600, computation time left = 0d 0h 33m 51.0143s
Time = 388.6477, inc = 389/600, computation time left = 0d 1h 59m 21.8907s
Time = 389.6494, inc = 390/600, computation time left = 0d 1h 58m 44.6793s
Time = 520.8681, inc = 521/600, computation time left = 0d 0h 33m 27.1292s
Time = 390.6511, inc = 391/600, computation time left = 0d 1h 58m 6.792s
Time = 521.8698, inc = 522/600, computation time left = 0d 0h 33m 4.2934s
Time = 391.6528, inc = 392/600, computation time left = 0d 1h 57m 26.8711s
Time = 392.6544, inc = 393/600, computation time left = 0d 1h 56m 49.8543s
Time = 522.8715, inc = 523/600, computation time left = 0d 0h 32m 40.2949s
Time = 523.8731, inc = 524/600, computation time left = 0d 0h 32m 14.0473s
Time = 393.6561, inc = 394/600, computation time left = 0d 1h 56m 20.2541s
Time = 524.8748, inc = 525/600, computation time left = 0d 0h 31m 48.4319s
Time = 394.6578, inc = 395/600, computation time left = 0d 1h 55m 44.1615s
Time = 525.8765, inc = 526/600, computation time left = 0d 0h 31m 23.1005s
Time = 395.6594, inc = 396/600, computation time left = 0d 1h 55m 5.8233s
Time = 526.8781, inc = 527/600, computation time left = 0d 0h 30m 58.3178s
Time = 396.6611, inc = 397/600, computation time left = 0d 1h 54m 32.6278s
Time = 527.8798, inc = 528/600, computation time left = 0d 0h 30m 32.9784s
Time = 397.6628, inc = 398/600, computation time left = 0d 1h 53m 53.4178s
Time = 528.8815, inc = 529/600, computation time left = 0d 0h 30m 8.8053s
Time = 398.6644, inc = 399/600, computation time left = 0d 1h 53m 14.1343s
Time = 529.8831, inc = 530/600, computation time left = 0d 0h 29m 43.2832s
Time = 530.8848, inc = 531/600, computation time left = 0d 0h 29m 17.0875s
Time = 399.6661, inc = 400/600, computation time left = 0d 1h 52m 43.9348s
Time = 531.8865, inc = 532/600, computation time left = 0d 0h 28m 52.3511s
Time = 400.6678, inc = 401/600, computation time left = 0d 1h 52m 6.6626s
Time = 401.6694, inc = 402/600, computation time left = 0d 1h 51m 29.836s
Time = 532.8881, inc = 533/600, computation time left = 0d 0h 28m 27.6252s
Time = 402.6711, inc = 403/600, computation time left = 0d 1h 50m 50.7382s
Time = 533.8898, inc = 534/600, computation time left = 0d 0h 28m 3.6676s
Time = 403.6728, inc = 404/600, computation time left = 0d 1h 50m 13.6473s
Time = 534.8915, inc = 535/600, computation time left = 0d 0h 27m 38.1124s
Time = 404.6745, inc = 405/600, computation time left = 0d 1h 49m 41.0835s
Time = 535.8932, inc = 536/600, computation time left = 0d 0h 27m 13.5087s
Time = 405.6761, inc = 406/600, computation time left = 0d 1h 49m 2.3362s
Time = 406.6778, inc = 407/600, computation time left = 0d 1h 48m 24.2423s
Time = 536.8948, inc = 537/600, computation time left = 0d 0h 26m 49.4214s
Time = 407.6795, inc = 408/600, computation time left = 0d 1h 47m 47.9068s
Time = 537.8965, inc = 538/600, computation time left = 0d 0h 26m 25.3243s
Time = 408.6811, inc = 409/600, computation time left = 0d 1h 47m 9.8395s
Time = 538.8982, inc = 539/600, computation time left = 0d 0h 26m 0.8841s
Time = 409.6828, inc = 410/600, computation time left = 0d 1h 46m 37.5991s
Time = 539.8998, inc = 540/600, computation time left = 0d 0h 25m 35.8131s
Time = 410.6845, inc = 411/600, computation time left = 0d 1h 45m 59.8006s
Time = 540.9015, inc = 541/600, computation time left = 0d 0h 25m 11.0735s
Time = 411.6861, inc = 412/600, computation time left = 0d 1h 45m 22.7944s
Time = 412.6878, inc = 413/600, computation time left = 0d 1h 44m 45.5582s
Time = 541.9032, inc = 542/600, computation time left = 0d 0h 24m 47.1413s
Time = 413.6895, inc = 414/600, computation time left = 0d 1h 44m 7.0486s
Time = 414.6912, inc = 415/600, computation time left = 0d 1h 43m 31.7197s
Time = 542.9048, inc = 543/600, computation time left = 0d 0h 24m 22.7544s
Time = 543.9065, inc = 544/600, computation time left = 0d 0h 23m 57.6486s
Time = 415.6928, inc = 416/600, computation time left = 0d 1h 42m 58.3339s
Time = 544.9082, inc = 545/600, computation time left = 0d 0h 23m 32.4058s
Time = 416.6945, inc = 417/600, computation time left = 0d 1h 42m 22.0697s
Time = 417.6962, inc = 418/600, computation time left = 0d 1h 41m 45.6272s
Time = 545.9098, inc = 546/600, computation time left = 0d 0h 23m 7.2838s
Time = 418.6978, inc = 419/600, computation time left = 0d 1h 41m 8.2467s
Time = 546.9115, inc = 547/600, computation time left = 0d 0h 22m 42.5633s
Time = 419.6995, inc = 420/600, computation time left = 0d 1h 40m 35.6941s
Time = 547.9132, inc = 548/600, computation time left = 0d 0h 22m 17.1842s
Time = 420.7012, inc = 421/600, computation time left = 0d 1h 39m 57.5352s
Time = 548.9149, inc = 549/600, computation time left = 0d 0h 21m 51.6311s
Time = 421.7028, inc = 422/600, computation time left = 0d 1h 39m 22.3379s
Time = 549.9165, inc = 550/600, computation time left = 0d 0h 21m 27.0459s
Time = 422.7045, inc = 423/600, computation time left = 0d 1h 38m 45.6897s
Time = 550.9182, inc = 551/600, computation time left = 0d 0h 21m 1.5111s
Time = 423.7062, inc = 424/600, computation time left = 0d 1h 38m 12.8423s
Time = 551.9199, inc = 552/600, computation time left = 0d 0h 20m 36.3001s
Time = 424.7078, inc = 425/600, computation time left = 0d 1h 37m 35.8007s
Time = 425.7095, inc = 426/600, computation time left = 0d 1h 36m 59.736s
Time = 552.9215, inc = 553/600, computation time left = 0d 0h 20m 11.0363s
Time = 553.9232, inc = 554/600, computation time left = 0d 0h 19m 45.4315s
Time = 426.7112, inc = 427/600, computation time left = 0d 1h 36m 26.4883s
Time = 427.7129, inc = 428/600, computation time left = 0d 1h 35m 48.8048s
Time = 554.9249, inc = 555/600, computation time left = 0d 0h 19m 20.4506s
Time = 428.7145, inc = 429/600, computation time left = 0d 1h 35m 11.306s
Time = 555.9265, inc = 556/600, computation time left = 0d 0h 18m 54.9083s
Time = 429.7162, inc = 430/600, computation time left = 0d 1h 34m 36.2202s
Time = 430.7179, inc = 431/600, computation time left = 0d 1h 33m 59.3611s
Time = 556.9282, inc = 557/600, computation time left = 0d 0h 18m 30.5947s
slurmstepd: error: *** JOB 62500 ON shas0104 CANCELLED AT 2017-04-06T13:32:01 DUE TO TIME LIMIT ***
